화재발생년월일,시도,시군구,인명피해소계,사망,부상,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
2018-09-28 13:07,대전광역시,동구,0,0,0,55,0,55,"자동차,철도차량",자동차,버스
2018-09-28 13:37,경기도,김포시,0,0,0,110,0,110,"자동차,철도차량",자동차,화물자동차
2018-09-28 13:38,충청남도,예산군,0,0,0,2199,302,1897,산업시설,창고시설,기타 창고
2018-09-28 13:42,서울특별시,양천구,0,0,0,27,0,27,주거,공동주택,아파트
2018-09-28 13:49,인천광역시,계양구,0,0,0,322,267,55,"판매,업무시설",판매시설,할인점(마트)
2018-09-28 13:55,서울특별시,서초구,0,0,0,20,0,20,주거,단독주택,단독주택
2018-09-28 14:15,전라남도,순천시,0,0,0,180,125,55,주거,단독주택,단독주택
2018-09-28 14:28,경기도,고양시덕양구,0,0,0,662,409,253,주거,단독주택,단독주택
2018-09-28 14:37,경상남도,사천시,0,0,0,633,363,270,산업시설,창고시설,"창고, 물품저장소"
2018-09-28 14:39,경기도,김포시,0,0,0,13,0,13,"자동차,철도차량",자동차,화물자동차
2018-09-28 14:39,울산광역시,북구,0,0,0,16,0,16,주거,단독주택,단독주택
2018-09-28 14:46,경기도,화성시,0,0,0,922,283,639,산업시설,동식물시설,버섯재배사
2018-09-28 14:59,경상북도,영주시,0,0,0,35750,27500,8250,기타서비스,기타건축물,기타 건축물
2018-09-28 15:00,전라북도,장수군,0,0,0,17,0,17,기타,야외,기타야외
2018-09-28 15:11,서울특별시,강남구,0,0,0,168,79,89,생활서비스,일상서비스,일반상점
2018-09-28 15:40,인천광역시,서구,0,0,0,378,378,0,생활서비스,음식점,일식
2018-09-28 16:00,경기도,고양시일산동구,0,0,0,0,,,산업시설,창고시설,"창고, 물품저장소"
2018-09-28 16:06,경기도,안산시상록구,0,0,0,25,0,25,주거,단독주택,다가구주택
2018-09-28 16:47,경상남도,창원시 의창구,0,0,0,110,0,110,"자동차,철도차량",자동차,승용자동차
2018-09-28 16:51,대구광역시,달서구,0,0,0,154,0,154,산업시설,공장시설,금속기계 및 기구공업
2018-09-28 17:31,충청남도,서산시,0,0,0,27500,0,27500,"자동차,철도차량",자동차,화물자동차
2018-09-28 17:31,인천광역시,중구,0,0,0,361,104,257,기타,야외,기타야외
2018-09-28 17:31,세종특별자치시,세종,0,0,0,150,0,150,"자동차,철도차량",자동차,승용자동차
2018-09-28 17:32,서울특별시,광진구,0,0,0,372,96,276,집합시설,종교시설,교회
2018-09-28 18:06,충청북도,청주시서원구,0,0,0,111,111,0,산업시설,창고시설,"창고, 물품저장소"
2018-09-28 18:16,경기도,평택시,0,0,0,550,0,550,임야,산불,사유림
2018-09-28 18:26,부산광역시,동구,0,0,0,223,0,223,주거,단독주택,단독주택
2018-09-28 18:27,충청남도,홍성군,0,0,0,181,30,151,산업시설,동식물시설,기타 동식물시설
2018-09-28 18:29,전라남도,고흥군,0,0,0,100,0,100,"자동차,철도차량",자동차,승용자동차
2018-09-28 18:31,경기도,화성시,0,0,0,53126,50101,3025,산업시설,공장시설,화학공업
2018-09-28 19:18,경기도,파주시,0,0,0,889,668,221,기타서비스,기타건축물,기타 건축물
2018-09-28 19:21,부산광역시,금정구,0,0,0,0,,,주거,공동주택,다세대주택
2018-09-28 19:24,충청북도,제천시,0,0,0,1782,374,1408,기타서비스,기타건축물,기타 건축물
2018-09-28 19:24,충청북도,청주시상당구,0,0,0,226,199,27,주거,단독주택,단독주택
2018-09-28 19:30,서울특별시,영등포구,0,0,0,20,0,20,생활서비스,음식점,한식
2018-09-28 19:35,경기도,남양주시,0,0,0,747,306,441,주거,공동주택,아파트
2018-09-28 19:39,대전광역시,서구,0,0,0,281,0,281,생활서비스,음식점,"치킨,족발"
2018-09-28 20:05,전라북도,군산시,1,1,0,6537,3244,3293,생활서비스,음식점,호프집
2018-09-28 20:20,경기도,하남시,0,0,0,11,0,11,기타서비스,기타건축물,기타 건축물
2018-09-28 20:32,광주광역시,서구,0,0,0,0,,,기타,야외,쓰레기
2018-09-28 20:38,광주광역시,북구,0,0,0,418,0,418,"자동차,철도차량",자동차,승용자동차
2018-09-28 20:43,전라남도,순천시,0,0,0,127,0,127,생활서비스,일상서비스,이미용실
2018-09-28 20:53,서울특별시,송파구,0,0,0,28,0,28,주거,공동주택,연립주택
2018-09-28 20:54,부산광역시,사하구,0,0,0,124,24,100,생활서비스,음식점,호프집
2018-09-28 21:17,충청남도,당진시,0,0,0,181,0,181,기타,야외,기타야외
2018-09-28 21:17,경기도,고양시덕양구,0,0,0,238,202,36,"판매,업무시설",일반업무,오피스텔
2018-09-28 21:35,경기도,남양주시,0,0,0,30545,10469,20076,산업시설,공장시설,방직공업
2018-09-28 21:37,경기도,고양시일산동구,0,0,0,29953,5459,24494,산업시설,공장시설,그 밖의 공업
2018-09-28 22:08,경기도,고양시덕양구,0,0,0,61153,13464,47689,산업시설,창고시설,"창고, 물품저장소"
2018-09-28 22:26,서울특별시,마포구,0,0,0,212,137,75,주거,공동주택,다세대주택
2018-09-28 22:35,서울특별시,중랑구,0,0,0,61,0,61,주거,단독주택,다가구주택
2018-09-28 22:39,인천광역시,미추홀구,0,0,0,12516,7715,4801,생활서비스,일상서비스,기타 일상서비스
2018-09-28 22:40,서울특별시,용산구,0,0,0,24750,0,24750,"자동차,철도차량",자동차,화물자동차
2018-09-28 22:51,인천광역시,부평구,0,0,0,15570,7282,8288,주거,공동주택,다세대주택
2018-09-28 23:13,충청남도,서천군,0,0,0,38500,0,38500,"자동차,철도차량",건설기계,굴삭기
2018-09-28 23:47,경상남도,양산시,0,0,0,772,688,84,"판매,업무시설",숙박시설,호텔
2018-09-28 23:47,서울특별시,도봉구,0,0,0,53,0,53,주거,단독주택,다가구주택
2018-09-29 00:43,대구광역시,중구,0,0,0,46,0,46,생활서비스,음식점,일식
2018-09-29 01:28,서울특별시,성동구,0,0,0,8,0,8,생활서비스,음식점,횟집
2018-09-29 01:38,대구광역시,달서구,0,0,0,67,0,67,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-09-29 02:09,경상남도,창원시 의창구,0,0,0,6907,4985,1922,주거,단독주택,단독주택
2018-09-29 02:49,경상남도,창원시 성산구,0,0,0,280,0,280,생활서비스,음식점,횟집
2018-09-29 03:14,경기도,동두천시,0,0,0,156,111,45,생활서비스,음식점,한식
2018-09-29 03:44,전라남도,광양시,0,0,0,67,41,26,생활서비스,음식점,일반주점
2018-09-29 03:56,울산광역시,남구,0,0,0,0,,,"자동차,철도차량",자동차,화물자동차
2018-09-29 04:01,대구광역시,서구,0,0,0,0,,,주거,단독주택,단독주택
2018-09-29 04:06,서울특별시,강서구,0,0,0,157,0,157,기타서비스,기타건축물,기타 건축물
2018-09-29 04:43,경상북도,포항시북구,0,0,0,1494,1416,78,생활서비스,음식점,횟집
2018-09-29 05:03,광주광역시,남구,0,0,0,1248,1026,222,주거,공동주택,아파트
2018-09-29 06:23,충청남도,당진시,0,0,0,1925,0,1925,"자동차,철도차량",자동차,승용자동차
2018-09-29 06:29,서울특별시,은평구,0,0,0,45786,16528,29258,생활서비스,일상서비스,편의점
2018-09-29 07:02,경기도,양주시,0,0,0,3960,0,3960,"자동차,철도차량",자동차,승용자동차
2018-09-29 07:14,서울특별시,서대문구,0,0,0,11,0,11,주거,공동주택,아파트
2018-09-29 07:21,전라남도,신안군,0,0,0,550,0,550,산업시설,창고시설,"창고, 물품저장소"
2018-09-29 07:42,경기도,양주시,0,0,0,211,158,53,기타,야외,쓰레기
2018-09-29 08:12,전라북도,전주시완산구,0,0,0,4781,4706,75,주거,공동주택,아파트
2018-09-29 08:49,경상북도,문경시,0,0,0,352,0,352,기타,야외,기타야외
2018-09-29 09:20,서울특별시,서초구,0,0,0,11962,412,11550,"판매,업무시설",판매시설,상가빌딩
2018-09-29 09:23,경상북도,칠곡군,0,0,0,29700,0,29700,"자동차,철도차량",자동차,버스
2018-09-29 09:33,경상남도,거제시,0,0,0,19957,10705,9252,주거,단독주택,단독주택
2018-09-29 09:35,경기도,양평군,0,0,0,1650,0,1650,기타,야외,야적장
2018-09-29 09:47,서울특별시,강동구,0,0,0,30,0,30,주거,공동주택,연립주택
2018-09-29 09:49,전라남도,여수시,0,0,0,815,535,280,주거,공동주택,아파트
2018-09-29 10:05,부산광역시,북구,0,0,0,567,17,550,생활서비스,음식점,중식
2018-09-29 10:09,강원도,원주시,0,0,0,77896,32157,45739,운수자동차시설,자동차시설,"자동차검사장, 매매장, 부속상, 정비공장"
2018-09-29 10:19,강원도,고성군,0,0,0,0,,,기타,야외,쓰레기
2018-09-29 10:23,제주특별자치도,제주시,0,0,0,260,260,0,산업시설,창고시설,"창고, 물품저장소"
2018-09-29 10:33,경상북도,상주시,0,0,0,60,0,60,기타,야외,쓰레기
2018-09-29 10:39,서울특별시,강북구,0,0,0,894,0,894,"판매,업무시설",일반업무,오피스텔
2018-09-29 10:47,경기도,포천시,0,0,0,614,614,0,산업시설,공장시설,그 밖의 공업
2018-09-29 10:50,전라북도,군산시,1,0,1,6302,6035,267,생활서비스,음식점,중식
2018-09-29 11:03,경기도,시흥시,0,0,0,862,693,169,"판매,업무시설",판매시설,상가빌딩
2018-09-29 11:29,대전광역시,동구,0,0,0,3219,0,3219,"자동차,철도차량",자동차,화물자동차
2018-09-29 11:38,서울특별시,도봉구,0,0,0,41,0,41,주거,단독주택,다가구주택
2018-09-29 12:14,광주광역시,광산구,0,0,0,1422,0,1422,"자동차,철도차량",자동차,화물자동차
2018-09-29 12:46,경기도,파주시,0,0,0,869,0,869,"자동차,철도차량",자동차,화물자동차
2018-09-29 12:50,경기도,양주시,0,0,0,157,157,0,기타서비스,기타건축물,기타 건축물
2018-09-29 12:55,강원도,인제군,0,0,0,0,,,기타,야외,기타야외
2018-09-29 13:37,광주광역시,광산구,0,0,0,994,0,994,기타,야외,쓰레기
2018-09-29 14:04,부산광역시,연제구,0,0,0,10991,5104,5887,생활서비스,음식점,일식
2018-09-29 14:10,서울특별시,중랑구,0,0,0,3233,1032,2201,주거,단독주택,다가구주택
2018-09-29 14:26,서울특별시,중랑구,0,0,0,33,0,33,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-09-29 14:42,경상북도,봉화군,0,0,0,9944,8751,1193,주거,단독주택,단독주택
2018-09-29 14:59,충청남도,태안군,0,0,0,0,,,임야,들불,숲
2018-09-29 15:30,경기도,안산시단원구,0,0,0,88,64,24,주거,단독주택,다가구주택
2018-09-29 15:30,충청남도,보령시,0,0,0,440,0,440,"자동차,철도차량",자동차,승용자동차
2018-09-29 15:39,서울특별시,노원구,0,0,0,202,202,0,주거,공동주택,주상복합아파트
2018-09-29 15:41,경기도,안산시상록구,0,0,0,119,97,22,주거,단독주택,다가구주택
2018-09-29 15:41,전라북도,무주군,0,0,0,407,407,0,산업시설,작업장,기타 작업장
2018-09-29 16:05,전라남도,고흥군,0,0,0,27243,16164,11079,주거,단독주택,단독주택
2018-09-29 16:07,부산광역시,사하구,0,0,0,1303,423,880,산업시설,공장시설,금속기계 및 기구공업
2018-09-29 16:32,전라남도,영광군,0,0,0,72,0,72,기타,야외,기타야외
2018-09-29 16:41,경상남도,김해시,0,0,0,5566,451,5115,산업시설,동식물시설,농장
2018-09-29 17:05,서울특별시,강남구,0,0,0,130,0,130,생활서비스,음식점,양식
2018-09-29 17:11,서울특별시,강남구,1,0,1,2700,1320,1380,주거,단독주택,다가구주택
2018-09-29 17:13,경기도,의정부시,0,0,0,404,0,404,기타,야외,기타야외
2018-09-29 17:24,경기도,고양시덕양구,0,0,0,659,455,204,생활서비스,음식점,일반주점
2018-09-29 17:27,경기도,김포시,0,0,0,825,801,24,산업시설,공장시설,금속기계 및 기구공업
2018-09-29 17:46,경상북도,영주시,0,0,0,1650,0,1650,"자동차,철도차량",자동차,승용자동차
2018-09-29 18:03,경기도,부천시,0,0,0,26,0,26,주거,공동주택,아파트
2018-09-29 18:37,경기도,광주시,0,0,0,1550,625,925,산업시설,공장시설,그 밖의 공업
2018-09-29 18:44,경기도,파주시,0,0,0,57,0,57,기타서비스,기타건축물,기타 건축물
2018-09-29 19:02,서울특별시,노원구,0,0,0,30,0,30,생활서비스,음식점,호프집
2018-09-29 19:02,서울특별시,마포구,0,0,0,115,0,115,"자동차,철도차량",자동차,화물자동차
2018-09-29 20:30,광주광역시,광산구,0,0,0,48,0,48,"자동차,철도차량",자동차,승용자동차
2018-09-29 20:54,경기도,안산시상록구,0,0,0,242,227,15,주거,공동주택,아파트
2018-09-29 20:56,전라북도,익산시,0,0,0,389,367,22,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-09-29 21:56,경기도,고양시일산서구,0,0,0,45,0,45,기타,야외,쓰레기
2018-09-29 21:56,경상남도,거창군,0,0,0,220,0,220,기타,야외,기타야외
2018-09-29 22:31,경기도,파주시,0,0,0,1318,408,910,생활서비스,음식점,호프집
2018-09-29 22:41,부산광역시,부산진구,0,0,0,1500,1130,370,산업시설,작업장,기타 작업장
2018-09-29 22:58,서울특별시,서초구,0,0,0,5551,1134,4417,생활서비스,일상서비스,고시원(원룸텔)
2018-09-29 23:09,경상북도,상주시,0,0,0,239,134,105,산업시설,동식물시설,우사
2018-09-29 23:34,경상남도,의령군,0,0,0,7274,2640,4634,집합시설,종교시설,교회
2018-09-30 00:09,경상북도,예천군,0,0,0,447958,402983,44975,기타서비스,기타건축물,기타 건축물
2018-09-30 00:43,충청북도,청주시서원구,0,0,0,266,0,266,"판매,업무시설",일반업무,금융기관(농협 등)
2018-09-30 00:57,광주광역시,서구,0,0,0,79,0,79,생활서비스,음식점,"치킨,족발(휴게)"
2018-09-30 01:16,대구광역시,달서구,0,0,0,45,3,42,"판매,업무시설",숙박시설,모텔
2018-09-30 01:30,서울특별시,용산구,0,0,0,11,0,11,기타,야외,쓰레기
2018-09-30 01:47,대구광역시,달성군,0,0,0,0,,,기타,야외,야적장
2018-09-30 01:48,경상북도,고령군,0,0,0,44,0,44,기타서비스,기타건축물,기타 건축물
2018-09-30 01:55,부산광역시,수영구,0,0,0,200,130,70,생활서비스,음식점,기타 음식점
2018-09-30 02:26,충청남도,예산군,2,0,2,33905,29824,4081,주거,단독주택,단독주택
2018-09-30 02:47,경기도,수원시권선구,5,0,5,79163,48647,30516,"판매,업무시설",숙박시설,모텔
2018-09-30 02:49,세종특별자치시,세종,0,0,0,4389,3564,825,주거,단독주택,단독주택
2018-09-30 03:11,경상남도,창원시 진해구,0,0,0,107,0,107,기타,야외,기타야외
2018-09-30 03:12,전라북도,남원시,0,0,0,9228,5055,4173,주거,단독주택,단독주택
2018-09-30 04:05,서울특별시,광진구,0,0,0,24,0,24,"판매,업무시설",일반업무,오피스텔
2018-09-30 04:26,경기도,수원시영통구,0,0,0,1824,0,1824,생활서비스,일상서비스,의류
2018-09-30 05:07,경상북도,구미시,0,0,0,8543,7443,1100,산업시설,공장시설,금속기계 및 기구공업
2018-09-30 06:03,서울특별시,중랑구,0,0,0,55,0,55,주거,단독주택,다가구주택
2018-09-30 06:29,인천광역시,중구,0,0,0,528,0,528,"판매,업무시설",공공기관,국가 및 지방자치단체 청사
2018-09-30 06:40,경기도,화성시,1,1,0,1,0,1,기타,야외,공터
2018-09-30 06:43,부산광역시,부산진구,0,0,0,585,306,279,"의료,복지시설",노유자시설,어린이집
2018-09-30 07:14,서울특별시,구로구,0,0,0,5500,0,5500,"자동차,철도차량",자동차,화물자동차
2018-09-30 07:49,경기도,부천시,0,0,0,27,0,27,주거,공동주택,다세대주택
2018-09-30 08:10,경기도,의정부시,0,0,0,1804,264,1540,주거,공동주택,기타 공동주택
2018-09-30 08:29,경기도,화성시,0,0,0,2002,0,2002,주거,공동주택,다세대주택
2018-09-30 09:11,경상남도,통영시,0,0,0,123,0,123,기타,야외,기타야외
2018-09-30 09:38,부산광역시,부산진구,0,0,0,581,251,330,집합시설,종교시설,사찰
2018-09-30 10:35,대전광역시,유성구,0,0,0,198,0,198,"자동차,철도차량",자동차,승용자동차
2018-09-30 10:51,경기도,안양시만안구,0,0,0,326,183,143,주거,단독주택,단독주택
2018-09-30 11:29,전라남도,장흥군,0,0,0,330,0,330,"자동차,철도차량",자동차,화물자동차
2018-09-30 11:32,대전광역시,동구,0,0,0,9281,5863,3418,"판매,업무시설",판매시설,할인점(마트)
2018-09-30 11:41,충청남도,서산시,0,0,0,8161,7267,894,주거,단독주택,단독주택
2018-09-30 12:11,서울특별시,송파구,0,0,0,440,0,440,기타,야외,기타야외
2018-09-30 12:13,서울특별시,은평구,0,0,0,580,413,167,"판매,업무시설",일반업무,오피스텔
2018-09-30 12:19,강원도,춘천시,0,0,0,492,492,0,집합시설,운동시설,"테니스장, 정구장"
2018-09-30 12:19,서울특별시,광진구,0,0,0,44,0,44,주거,단독주택,다가구주택
2018-09-30 12:22,전라남도,나주시,0,0,0,1724,1276,448,기타서비스,기타건축물,기타 건축물
2018-09-30 12:24,충청남도,금산군,0,0,0,4736,4736,0,주거,단독주택,단독주택
2018-09-30 12:32,전라남도,여수시,0,0,0,330,0,330,임야,들불,논밭두렁
2018-09-30 12:35,세종특별자치시,세종,0,0,0,7211,1843,5368,"판매,업무시설",판매시설,상가빌딩
2018-09-30 12:51,전라북도,정읍시,0,0,0,421,0,421,기타서비스,기타건축물,기타 건축물
2018-09-30 13:43,전라북도,완주군,0,0,0,9460,0,9460,"자동차,철도차량",건설기계,기타 건설기계
2018-09-30 13:57,대전광역시,서구,0,0,0,3960,0,3960,"자동차,철도차량",자동차,승용자동차
2018-09-30 14:09,부산광역시,해운대구,0,0,0,220,0,220,기타,도로,기타도로
2018-09-30 14:16,충청남도,예산군,0,0,0,0,,,임야,산불,사유림
2018-09-30 14:19,충청남도,보령시,0,0,0,9900,0,9900,"자동차,철도차량",건설기계,기타 건설기계
2018-09-30 14:21,경상남도,진주시,0,0,0,66,0,66,기타,야외,쓰레기
2018-09-30 14:27,경상남도,합천군,0,0,0,13,0,13,기타,야외,쓰레기
2018-09-30 14:43,충청남도,아산시,0,0,0,0,,,기타,야외,기타야외
2018-09-30 14:47,제주특별자치도,제주시,0,0,0,292,200,92,기타서비스,기타건축물,기타 건축물
2018-09-30 14:49,서울특별시,양천구,0,0,0,36,0,36,주거,공동주택,아파트
2018-09-30 14:56,경기도,구리시,0,0,0,69,0,69,주거,공동주택,다세대주택
2018-09-30 15:08,광주광역시,서구,1,0,1,560,147,413,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-09-30 15:15,경상북도,상주시,0,0,0,0,,,임야,산불,사유림
2018-09-30 15:17,강원도,원주시,0,0,0,1576,0,1576,집합시설,공연장,복합영상물제공업
2018-09-30 15:18,전라북도,군산시,0,0,0,65,61,4,기타,야외,기타야외
2018-09-30 15:37,부산광역시,사하구,0,0,0,270,0,270,생활서비스,음식점,한식
2018-09-30 15:45,서울특별시,중랑구,0,0,0,81,0,81,주거,공동주택,아파트
2018-09-30 15:56,제주특별자치도,제주시,0,0,0,670,368,302,생활서비스,음식점,한식
2018-09-30 16:04,울산광역시,동구,0,0,0,363,0,363,주거,단독주택,단독주택
2018-09-30 16:06,전라남도,순천시,0,0,0,55,0,55,생활서비스,음식점,기타 음식점
2018-09-30 16:12,부산광역시,북구,1,0,1,232,220,12,주거,공동주택,아파트
2018-09-30 16:36,충청남도,홍성군,0,0,0,697,486,211,생활서비스,음식점,"치킨,족발"
2018-09-30 16:40,세종특별자치시,세종,0,0,0,9104,6100,3004,주거,단독주택,단독주택
2018-09-30 17:12,세종특별자치시,세종,0,0,0,316,316,0,기타서비스,기타건축물,기타 건축물
2018-09-30 17:23,강원도,강릉시,0,0,0,2750,0,2750,"자동차,철도차량",자동차,승용자동차
2018-09-30 17:32,전라남도,담양군,0,0,0,440,0,440,"자동차,철도차량",자동차,승용자동차
2018-09-30 17:34,충청북도,청주시상당구,0,0,0,2840,420,2420,주거,단독주택,단독주택
2018-09-30 17:43,서울특별시,강남구,0,0,0,48,0,48,주거,공동주택,아파트
2018-09-30 17:44,충청북도,괴산군,2,0,2,112,112,0,생활서비스,일상서비스,일반상점
2018-09-30 18:09,경기도,고양시일산동구,0,0,0,421,0,421,"판매,업무시설",일반업무,오피스텔
2018-09-30 18:10,경기도,용인시처인구,2,0,2,84188,30386,53802,"판매,업무시설",판매시설,상점가
2018-09-30 18:15,경상북도,의성군,0,0,0,396,0,396,"자동차,철도차량",자동차,기타 승합자동차
2018-09-30 18:18,제주특별자치도,제주시,0,0,0,159,80,79,주거,단독주택,단독주택
2018-09-30 18:22,충청남도,서산시,0,0,0,7426,6574,852,주거,단독주택,단독주택
2018-09-30 18:25,서울특별시,종로구,0,0,0,11,0,11,기타,야외,쓰레기
2018-09-30 18:33,전라북도,군산시,0,0,0,3084,2549,535,주거,단독주택,단독주택
2018-09-30 18:38,경기도,동두천시,0,0,0,631,602,29,산업시설,공장시설,방직공업
2018-09-30 18:57,경상북도,김천시,0,0,0,2987,0,2987,"자동차,철도차량",자동차,승용자동차
2018-09-30 18:59,경기도,오산시,0,0,0,78,74,4,주거,공동주택,다세대주택
2018-09-30 20:15,경기도,수원시팔달구,0,0,0,3681,3648,33,"의료,복지시설",건강시설,"목욕장(사우나, 찜질방)"
2018-09-30 20:28,경상남도,고성군,0,0,0,35,0,35,기타,야외,기타야외
2018-09-30 20:49,경기도,광명시,0,0,0,2564,1017,1547,생활서비스,일상서비스,관리사무소
2018-09-30 21:24,서울특별시,강동구,0,0,0,0,,,기타,야외,쓰레기
2018-09-30 21:27,서울특별시,강남구,0,0,0,28,0,28,생활서비스,음식점,한식
2018-09-30 21:52,전라남도,함평군,0,0,0,28231,20153,8078,산업시설,창고시설,기타 창고
2018-09-30 22:10,경상북도,포항시남구,0,0,0,4137,666,3471,산업시설,창고시설,기타 창고
2018-09-30 22:33,제주특별자치도,제주시,0,0,0,867,464,403,생활서비스,음식점,한식
2018-09-30 22:40,경상남도,김해시,0,0,0,5302,0,5302,"자동차,철도차량",자동차,화물자동차
2018-09-30 22:51,서울특별시,성동구,0,0,0,77,0,77,주거,단독주택,다가구주택
2018-09-30 23:10,경기도,고양시덕양구,0,0,0,244,0,244,생활서비스,음식점,일반주점
2018-10-01 00:03,강원도,양양군,0,0,0,0,,,기타,야외,공터
2018-10-01 00:44,대구광역시,남구,0,0,0,0,,,주거,단독주택,단독주택
2018-10-01 00:46,서울특별시,강서구,0,0,0,30,0,30,기타서비스,기타건축물,포장마차
2018-10-01 01:10,부산광역시,기장군,0,0,0,363,83,280,"자동차,철도차량",자동차,오토바이
2018-10-01 01:11,대전광역시,중구,0,0,0,1001,961,40,주거,단독주택,다가구주택
2018-10-01 01:22,서울특별시,관악구,0,0,0,61,0,61,기타,야외,쓰레기
2018-10-01 02:01,대전광역시,동구,0,0,0,3615,2448,1167,생활서비스,일상서비스,인쇄소
2018-10-01 02:04,경기도,성남시분당구,0,0,0,226,0,226,생활서비스,음식점,패스트푸드
2018-10-01 02:08,경상북도,경주시,0,0,0,55,0,55,생활서비스,일상서비스,일반상점
2018-10-01 02:26,서울특별시,관악구,0,0,0,30,0,30,주거,공동주택,다세대주택
2018-10-01 02:27,경상북도,칠곡군,0,0,0,2030,0,2030,산업시설,위생시설,폐기물재활용시설
2018-10-01 02:43,경상북도,경산시,0,0,0,525,455,70,기타,야외,쓰레기
2018-10-01 03:15,광주광역시,북구,0,0,0,80029,44493,35536,기타서비스,기타건축물,기타 건축물
2018-10-01 04:43,전라북도,전주시완산구,0,0,0,564,201,363,"판매,업무시설",판매시설,상가빌딩
2018-10-01 06:15,충청남도,당진시,0,0,0,15,0,15,기타,야외,기타야외
2018-10-01 06:25,경기도,의정부시,0,0,0,825,0,825,"자동차,철도차량",자동차,특수자동차
2018-10-01 06:28,경기도,평택시,0,0,0,206,0,206,기타,도로,가로등
2018-10-01 06:34,전라북도,전주시완산구,0,0,0,48,0,48,"판매,업무시설",판매시설,상점가
2018-10-01 07:13,경기도,김포시,0,0,0,1694,0,1694,"자동차,철도차량",자동차,승용자동차
2018-10-01 07:19,인천광역시,남동구,0,0,0,19899,14090,5809,산업시설,공장시설,금속기계 및 기구공업
2018-10-01 07:25,경기도,광주시,0,0,0,550,0,550,"자동차,철도차량",자동차,화물자동차
2018-10-01 08:09,경기도,군포시,0,0,0,14866,6224,8642,주거,공동주택,아파트
2018-10-01 08:13,서울특별시,중랑구,0,0,0,0,,,주거,단독주택,다가구주택
2018-10-01 08:16,경기도,시흥시,0,0,0,3728,1424,2304,생활서비스,음식점,"커피숍,다방,카페(휴게)"
2018-10-01 08:21,경기도,고양시덕양구,0,0,0,2099,581,1518,기타서비스,기타건축물,기타 건축물
2018-10-01 08:31,서울특별시,도봉구,0,0,0,77,0,77,주거,공동주택,다세대주택
2018-10-01 08:34,경기도,부천시,0,0,0,55,0,55,주거,공동주택,아파트
2018-10-01 08:38,부산광역시,중구,0,0,0,18651,10187,8464,생활서비스,음식점,한식
2018-10-01 08:45,경기도,광주시,0,0,0,3850,0,3850,"자동차,철도차량",자동차,승용자동차
2018-10-01 08:49,서울특별시,중구,0,0,0,1,0,1,생활서비스,음식점,양식
2018-10-01 09:05,서울특별시,성북구,0,0,0,2107,817,1290,생활서비스,음식점,"치킨,족발"
2018-10-01 09:21,경상북도,포항시남구,0,0,0,275,0,275,"자동차,철도차량",자동차,화물자동차
2018-10-01 09:22,강원도,삼척시,0,0,0,19464,9634,9830,주거,단독주택,단독주택
2018-10-01 09:23,경상남도,양산시,0,0,0,0,,,기타,야외,쓰레기
2018-10-01 09:46,광주광역시,북구,0,0,0,48,0,48,주거,공동주택,아파트
2018-10-01 10:01,서울특별시,도봉구,0,0,0,449,0,449,생활서비스,일상서비스,일반상점
2018-10-01 10:10,전라북도,순창군,0,0,0,859,242,617,산업시설,동식물시설,기타 동식물시설
2018-10-01 10:14,경기도,용인시수지구,0,0,0,4476,2073,2403,생활서비스,음식점,중식
2018-10-01 10:22,경상남도,의령군,0,0,0,55,0,55,기타,야외,기타야외
2018-10-01 10:29,서울특별시,도봉구,0,0,0,42,0,42,주거,공동주택,아파트
2018-10-01 10:32,전라남도,목포시,0,0,0,66,0,66,기타,야외,기타야외
2018-10-01 10:50,서울특별시,서초구,0,0,0,93,93,0,생활서비스,음식점,일식
2018-10-01 10:59,경기도,김포시,0,0,0,216,124,92,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-10-01 11:35,경기도,김포시,0,0,0,198,0,198,"자동차,철도차량",자동차,화물자동차
2018-10-01 11:49,경기도,연천군,0,0,0,21780,0,21780,"자동차,철도차량",자동차,기타 승합자동차
2018-10-01 11:53,서울특별시,도봉구,0,0,0,42,0,42,주거,공동주택,아파트
2018-10-01 11:58,경기도,화성시,0,0,0,99929,95419,4510,산업시설,작업장,"고철처리소, 고물상"
2018-10-01 11:59,제주특별자치도,제주시,0,0,0,89,14,75,주거,공동주택,연립주택
2018-10-01 12:04,충청남도,천안시동남구,0,0,0,488,224,264,주거,단독주택,단독주택
2018-10-01 12:27,경기도,여주시,0,0,0,7309,0,7309,"자동차,철도차량",자동차,오토바이
2018-10-01 12:45,경상북도,김천시,0,0,0,462,0,462,기타,야외,기타야외
2018-10-01 12:50,경기도,구리시,0,0,0,72,0,72,주거,공동주택,다세대주택
2018-10-01 13:01,경기도,시흥시,0,0,0,36538,4879,31659,산업시설,작업장,기타 작업장
2018-10-01 13:25,서울특별시,강남구,0,0,0,138,0,138,"판매,업무시설",일반업무,일반빌딩
2018-10-01 13:29,부산광역시,동구,0,0,0,575,166,409,"의료,복지시설",의료시설,의원
2018-10-01 13:31,대구광역시,달서구,0,0,0,0,,,기타,야외,쓰레기
