화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2020-11-10 11:42,경상북도,포항시남구,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,노후,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,708,생활서비스,음식점,한식
2020-11-10 11:55,서울특별시,영등포구,"건축,구조물",기타,기타,부주의,음식물 조리중,식품,튀김유,0,0,0,46,"판매,업무시설",일반업무,오피스텔
2020-11-10 12:31,전라북도,정읍시,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,950,임야,산불,사유림
2020-11-10 12:34,경기도,파주시,임야,"폭발물, 폭죽","폭탄, 탄약",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,770,임야,산불,국유림
2020-11-10 12:38,전라북도,전주시완산구,"건축,구조물",기타,기타,부주의,음식물 조리중,식품,음식물,0,0,0,20,주거,공동주택,아파트
2020-11-10 12:46,경상북도,군위군,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,220,기타,야외,모닥불
2020-11-10 12:49,인천광역시,강화군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,110,기타,야외,기타야외
2020-11-10 12:49,경기도,화성시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,186,산업시설,위생시설,폐기물재활용시설
2020-11-10 12:56,강원도,철원군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,7625,생활서비스,일상서비스,"수리,A/S,상하수도"
2020-11-10 13:00,경기도,가평군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,72306,주거,단독주택,단독주택
2020-11-10 13:02,경기도,안성시,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,880,임야,산불,사유림
2020-11-10 13:05,경기도,화성시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,"종이,목재,건초등","목재, 합판",0,0,0,16997,산업시설,공장시설,제재 및 목공업
2020-11-10 13:13,인천광역시,서구,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",톱밥,0,0,0,1189,기타,야외,기타야외
2020-11-10 13:18,부산광역시,동래구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2020-11-10 13:18,경기도,파주시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,280,기타,야외,기타야외
2020-11-10 13:23,경상북도,안동시,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,242,임야,산불,사유림
2020-11-10 13:25,서울특별시,성동구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마",쓰레기류,분진,0,0,0,27,산업시설,공장시설,인쇄업
2020-11-10 13:28,대전광역시,서구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,427,주거,공동주택,아파트
2020-11-10 13:37,전라남도,담양군,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,429,임야,들불,논밭두렁
2020-11-10 13:53,대구광역시,달성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,0,생활서비스,음식점,"치킨,족발"
2020-11-10 13:57,충청남도,당진시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,담배꽁초,"종이,목재,건초등",건초,0,0,0,718,기타서비스,기타건축물,기타 건축물
2020-11-10 13:59,서울특별시,중랑구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등",종이,0,0,0,0,산업시설,작업장,기타 작업장
2020-11-10 14:00,전라북도,군산시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,440,기타,야외,쓰레기
2020-11-10 14:02,서울특별시,강남구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,11,기타,야외,쓰레기
2020-11-10 14:02,서울특별시,도봉구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,기타,기타,0,0,0,2534,주거,공동주택,다세대주택
2020-11-10 14:09,경기도,남양주시,"건축,구조물",미상,미상,미상,미상,합성수지,기타(합성수지),0,0,0,773,산업시설,창고시설,"창고, 물품저장소"
2020-11-10 14:10,서울특별시,노원구,"자동차,철도차량",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,440,"자동차,철도차량",자동차,승용자동차
2020-11-10 14:14,경기도,화성시,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,178,기타,야외,기타야외
2020-11-10 14:19,경상남도,함안군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",0,0,0,3063,주거,단독주택,단독주택
2020-11-10 14:21,강원도,화천군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,기타(부주의),"종이,목재,건초등","목재, 합판",0,0,0,2898,주거,기타주택,기타 주택
2020-11-10 14:30,경상북도,구미시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,기타(부주의),"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,9752,주거,단독주택,단독주택
2020-11-10 14:31,충청남도,금산군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,221,주거,기타주택,기타 주택
2020-11-10 14:35,경기도,안성시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"오일,연료누설",가연성가스,기타(가연성가스),0,0,0,28270,"자동차,철도차량",자동차,승용자동차
2020-11-10 14:48,광주광역시,서구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,불장난,쓰레기류,쓰레기,0,0,0,1452,교육시설,학교,중학교
2020-11-10 14:52,경상북도,문경시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,0,0,0,297,기타,야외,야적장
2020-11-10 14:58,전라북도,정읍시,기타(쓰레기 화재등),"불꽃, 불티",비화,부주의,기타(부주의),기타,기타,0,0,0,2000,기타,야외,기타야외
2020-11-10 15:01,부산광역시,동래구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,0,기타,야외,쓰레기
2020-11-10 15:14,전라남도,나주시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",0,0,0,88,기타,야외,쓰레기
2020-11-10 15:17,충청남도,부여군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,264,산업시설,동식물시설,기타 동식물시설
2020-11-10 15:26,강원도,속초시,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,음식물 조리중,기타,기타,0,0,0,71,생활서비스,음식점,횟집
2020-11-10 15:27,서울특별시,서대문구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,기타,기타,0,0,0,0,기타,야외,쓰레기
2020-11-10 15:29,전라남도,함평군,기타(쓰레기 화재등),미상,미상,미상,미상,쓰레기류,기타 쓰레기,0,0,0,4,기타,야외,기타야외
2020-11-10 15:40,전라남도,영암군,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,244,임야,들불,기타 들불
2020-11-10 15:56,경기도,평택시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판",0,0,0,657,주거,공동주택,주상복합아파트
2020-11-10 15:59,경기도,용인시처인구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,노후,"종이,목재,건초등","목재, 합판",0,0,0,1479,주거,단독주택,단독주택
2020-11-10 16:07,경기도,수원시권선구,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,2585,"자동차,철도차량",자동차,화물자동차
2020-11-10 16:23,충청북도,제천시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,149,기타,야외,공터
2020-11-10 16:35,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,397,주거,기타주택,컨테이너(주거용)
2020-11-10 16:40,전라북도,정읍시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,55,기타,야외,쓰레기
2020-11-10 16:44,전라남도,순천시,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,101,운수자동차시설,자동차시설,카센터
2020-11-10 17:00,경상북도,구미시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,1760,"자동차,철도차량",자동차,화물자동차
2020-11-10 17:01,경기도,평택시,"건축,구조물",미상,미상,미상,미상,미상,미상,1,1,0,49549,주거,기타주택,기타 주택
2020-11-10 17:05,경상북도,예천군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,야외,쓰레기
2020-11-10 17:08,충청남도,천안시서북구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,2244,기타서비스,기타건축물,기타 건축물
2020-11-10 17:08,서울특별시,동작구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","기타(침구,직물류)",0,0,0,197,주거,공동주택,아파트
2020-11-10 17:23,전라남도,순천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,7947,산업시설,창고시설,"창고, 물품저장소"
2020-11-10 17:30,경상북도,경산시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,식품,음식물,0,0,0,4841,주거,단독주택,다가구주택
2020-11-10 17:36,제주특별자치도,서귀포시,기타(쓰레기 화재등),기타,기타,부주의,유류 취급중,기타,기타,0,0,0,201,기타,야외,기타야외
2020-11-10 17:50,경기도,수원시팔달구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,"종이,목재,건초등",종이,0,0,0,84,생활서비스,음식점,"치킨,족발"
2020-11-10 17:54,서울특별시,영등포구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,야외,기타야외
2020-11-10 17:56,광주광역시,북구,"자동차,철도차량",작동기기,전기적 아크(단락),기계적 요인,노후,"자동차,철도차량,선박,항공기",전기배선,0,0,0,2200,"자동차,철도차량",자동차,승용자동차
2020-11-10 18:09,제주특별자치도,제주시,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화의심,방화의심,"종이,목재,건초등",종이,1,0,1,2875,주거,단독주택,단독주택
2020-11-10 18:13,경상북도,상주시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",0,0,0,748,산업시설,창고시설,"창고, 물품저장소"
2020-11-10 18:18,강원도,철원군,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마","종이,목재,건초등",종이,0,0,0,0,기타,야외,기타야외
2020-11-10 18:21,울산광역시,울주군,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",쓰레기류,분진,0,0,0,0,산업시설,공장시설,금속기계 및 기구공업
2020-11-10 18:22,경기도,광명시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",교통사고,교통사고,"자동차,철도차량,선박,항공기",부품,0,0,0,660,"자동차,철도차량",자동차,승용자동차
2020-11-10 18:24,충청남도,아산시,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",교통사고,교통사고,위험물등,가솔린,0,0,0,8800,"자동차,철도차량",자동차,승용자동차
2020-11-10 18:29,경상남도,거제시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,3,주거,공동주택,아파트
2020-11-10 18:36,경상남도,의령군,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,3668,기타서비스,기타건축물,기타 건축물
2020-11-10 18:37,서울특별시,광진구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",범퍼,0,0,0,22330,"자동차,철도차량",자동차,승용자동차
2020-11-10 18:44,부산광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"침구,직물류","기타(침구,직물류)",0,0,0,3698,집합시설,종교시설,사찰
2020-11-10 18:52,강원도,양양군,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",미상,미상,기타,기타,0,0,0,77,기타,야외,기타야외
2020-11-10 18:56,경기도,용인시기흥구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,2457,산업시설,창고시설,"창고, 물품저장소"
2020-11-10 18:58,강원도,원주시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,5,기타,야외,기타야외
2020-11-10 19:18,서울특별시,강남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,46,주거,공동주택,아파트
2020-11-10 19:19,경기도,시흥시,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,2211,기타,야외,기타야외
2020-11-10 19:26,서울특별시,성북구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마","종이,목재,건초등","목재, 합판",0,0,0,302,산업시설,창고시설,"창고, 물품저장소"
2020-11-10 19:29,서울특별시,중랑구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,16,주거,단독주택,단독주택
2020-11-10 19:42,대전광역시,중구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,3191,주거,단독주택,다중주택
2020-11-10 19:51,광주광역시,광산구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,246,주거,공동주택,연립주택
2020-11-10 20:17,세종특별자치시,세종,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",부품,0,0,0,2750,"자동차,철도차량",자동차,승용자동차
2020-11-10 20:19,충청남도,공주시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,522,"자동차,철도차량",자동차,기타 승합자동차
2020-11-10 20:24,경상남도,함안군,기타(쓰레기 화재등),화학적 발화열,발효열,화학적 요인,자연발화,쓰레기류,기타 쓰레기,0,0,0,0,기타,야외,쓰레기
2020-11-10 20:26,서울특별시,동대문구,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,11,"판매,업무시설",판매시설,상가빌딩
2020-11-10 20:29,경기도,수원시영통구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,4,기타,야외,쓰레기
2020-11-10 20:30,경기도,수원시장안구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,2,기타,야외,쓰레기
2020-11-10 20:38,전라남도,목포시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,53,기타,야외,기타야외
2020-11-10 20:40,경상남도,창녕군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,8591,"판매,업무시설",일반업무,기타 일반업무시설
2020-11-10 20:55,대전광역시,대덕구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,218,주거,공동주택,아파트
2020-11-10 21:05,부산광역시,동구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등","목재, 합판",0,0,0,0,주거,단독주택,단독주택
2020-11-10 21:11,강원도,원주시,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등",나무,0,0,0,67381,생활서비스,음식점,한식
2020-11-10 21:14,경기도,성남시분당구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,27,기타,야외,기타야외
2020-11-10 21:17,충청남도,아산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","콘센트, 스위치류",0,0,0,134,운수자동차시설,"역사,터미널",철도역사
2020-11-10 21:18,서울특별시,서대문구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,9,주거,단독주택,다가구주택
2020-11-10 21:18,충청남도,청양군,"자동차,철도차량",미상,미상,미상,미상,미상,미상,1,1,0,3300,"자동차,철도차량",자동차,승용자동차
2020-11-10 21:49,서울특별시,강북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,18,주거,단독주택,다가구주택
2020-11-10 21:57,경기도,성남시분당구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"종이,목재,건초등","목재, 합판",0,0,0,610,기타서비스,기타건축물,기타 건축물
2020-11-10 22:17,강원도,삼척시,"건축,구조물",미상,미상,미상,미상,미상,미상,1,1,0,15412,주거,단독주택,다가구주택
2020-11-10 22:36,충청북도,진천군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,자동제어 실패,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,7036,산업시설,공장시설,식료품공업
2020-11-10 23:03,경상남도,산청군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,141516,산업시설,동식물시설,돈사
2020-11-10 23:09,대구광역시,수성구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,435,주거,공동주택,아파트
2020-11-10 23:34,경기도,화성시,"건축,구조물",미상,미상,미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,984794,산업시설,공장시설,석유공업
2020-11-10 23:35,경상남도,양산시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,9661,주거,기타주택,비닐하우스
2020-11-11 00:09,서울특별시,송파구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,2,기타,야외,쓰레기
2020-11-11 01:14,부산광역시,연제구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",톱밥,0,0,0,50,"의료,복지시설",노유자시설,사회복지시설
2020-11-11 01:34,경상남도,창원시 의창구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,1,기타,야외,쓰레기
2020-11-11 01:35,서울특별시,송파구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,14,기타,야외,쓰레기
2020-11-11 02:04,강원도,홍천군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,22771,산업시설,창고시설,"창고, 물품저장소"
2020-11-11 02:32,서울특별시,서초구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,798,기타,야외,쓰레기
2020-11-11 03:32,대전광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,60,"판매,업무시설",숙박시설,여관
2020-11-11 03:43,전라북도,임실군,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,0,0,0,2640,"자동차,철도차량",자동차,화물자동차
2020-11-11 04:30,전라남도,순천시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","기타(침구,직물류)",0,0,0,161,주거,공동주택,아파트
2020-11-11 05:18,경기도,안산시단원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,0,0,0,87747,산업시설,작업장,기타 작업장
2020-11-11 05:38,대구광역시,달성군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,기타(합성수지),0,0,0,1112,생활서비스,음식점,횟집
2020-11-11 05:39,충청남도,금산군,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",0,0,0,440,산업시설,창고시설,기타 창고
2020-11-11 05:50,경상북도,영천시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,9128,산업시설,창고시설,"창고, 물품저장소"
2020-11-11 06:09,광주광역시,서구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,노후,"자동차,철도차량,선박,항공기",부품,0,0,0,770,"자동차,철도차량",자동차,화물자동차
2020-11-11 06:11,울산광역시,울주군,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,1144,"자동차,철도차량",자동차,화물자동차
2020-11-11 06:20,대전광역시,대덕구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,102,기타,야외,기타야외
2020-11-11 06:52,경기도,수원시권선구,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,7733,주거,공동주택,기타 공동주택
2020-11-11 07:22,부산광역시,북구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,야외,쓰레기
2020-11-11 07:35,경기도,성남시중원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,4399,주거,단독주택,다가구주택
2020-11-11 08:00,대전광역시,중구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","이불(베개,시트)",0,0,0,1864,주거,공동주택,연립주택
2020-11-11 08:04,강원도,춘천시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",화학적 요인,화학적 발화(유증기 확산),위험물등,기타 제4류 위험물,1,0,1,25896,"판매,업무시설",판매시설,상점가
2020-11-11 08:18,경상남도,김해시,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,577,"자동차,철도차량",자동차,소형 승합차
2020-11-11 08:26,충청남도,보령시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,기타(전기적요인),"전기,전자","기타(전기,전자)",0,0,0,1518,주거,공동주택,아파트
2020-11-11 08:55,전라북도,순창군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,반단선,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,692,기타,야외,기타야외
2020-11-11 08:59,경상남도,김해시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,가구,소파,0,0,0,96,기타,도로,기타도로
2020-11-11 09:04,경기도,광주시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,432,생활서비스,일상서비스,이미용실
2020-11-11 09:16,전라북도,익산시,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",기계적 요인,노후,"전기,전자","전기, 전자기기 내부배선",0,0,0,5242,기타,야외,기타야외
2020-11-11 09:18,대전광역시,대덕구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",가스누출(폭발),가스누출(폭발),가연성가스,부탄가스,0,0,0,0,"자동차,철도차량",자동차,화물자동차
2020-11-11 09:24,경상남도,남해군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,0,0,0,53,주거,단독주택,단독주택
2020-11-11 09:28,부산광역시,영도구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2020-11-11 09:32,전라북도,전주시덕진구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,2770,산업시설,창고시설,"창고, 물품저장소"
2020-11-11 09:43,부산광역시,강서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1175,기타서비스,기타건축물,기타 건축물
2020-11-11 09:46,충청북도,음성군,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마","종이,목재,건초등","목재, 합판",0,0,0,0,기타,야외,야적장
2020-11-11 10:00,서울특별시,서초구,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",0,0,0,108,기타,야외,기타야외
