연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
30247,0,0,0,9432,2017-08-26 05:49,전라북도,남원시,조산동,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,작업장,공업사
30248,0,0,0,14884,2017-08-26 05:51,경상남도,합천군,청덕면,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등",톱밥,산업시설,공장시설,그 밖의 공업
30249,0,0,0,170,2017-08-26 07:36,경기도,성남시수정구,신흥동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,단독주택
30250,0,0,0,159,2017-08-26 07:50,전라남도,보성군,조성면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,창고시설,"창고, 물품저장소"
30251,0,0,0,144,2017-08-26 08:25,서울특별시,양천구,목동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"침구,직물류","기타(침구,직물류)","판매,업무시설",일반업무,일반회사
30252,0,0,0,6879,2017-08-26 08:29,경기도,김포시,풍무동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,교육시설,"연구,학원",일반학원
30253,0,0,0,2386,2017-08-26 08:48,서울특별시,영등포구,대림동,"건축,구조물",미상,미상,미상,미상,미상,미상,"판매,업무시설",일반업무,기타 일반업무시설
30254,0,0,0,250,2017-08-26 09:07,경상북도,의성군,사곡면,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",기계적 요인,노후,가연성가스,기타(가연성가스),기타,야외,기타야외
30255,0,0,0,6171,2017-08-26 09:14,경상남도,거제시,사등면,"건축,구조물",작동기기,"기기 전도,복사열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,일식
30256,0,0,0,703,2017-08-26 09:24,울산광역시,중구,성안동,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등","기타(종이,목재,건초등)",주거,공동주택,다세대주택
30257,0,0,0,0,2017-08-26 09:31,경상남도,함안군,대산면,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
30258,0,0,0,4400,2017-08-26 09:36,부산광역시,기장군,정관읍,"자동차,철도차량","마찰, 전도, 복사","기타(마찰,전도,복사)",기계적 요인,"과열, 과부하",합성수지,기타(합성수지),"자동차,철도차량",건설기계,기타 건설기계
30259,0,0,0,20,2017-08-26 09:51,경상남도,김해시,삼계동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
30260,0,1,1,7604,2017-08-26 09:59,서울특별시,도봉구,방학동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",가스누출(폭발),가스누출(폭발),가연성가스,기타(가연성가스),산업시설,창고시설,기타 창고
30261,0,0,0,594,2017-08-26 10:29,인천광역시,계양구,장기동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,승용자동차
30262,0,0,0,1821,2017-08-26 10:37,전라북도,군산시,나포면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
30263,0,0,0,50,2017-08-26 10:46,부산광역시,남구,대연동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
30264,0,0,0,6006,2017-08-26 10:57,경기도,김포시,양촌읍,"건축,구조물",미상,미상,미상,미상,"침구,직물류","기타(침구,직물류)",산업시설,공장시설,금속기계 및 기구공업
30265,0,0,0,275,2017-08-26 10:59,경기도,오산시,청학동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,생활서비스,음식점,분식(휴게)
30266,0,0,0,89,2017-08-26 11:03,전라북도,익산시,팔봉동,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하","전기,전자",전선피복,산업시설,공장시설,금속기계 및 기구공업
30267,0,0,0,95,2017-08-26 11:04,대전광역시,유성구,궁동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,쓰레기
30268,0,0,0,292,2017-08-26 11:11,부산광역시,기장군,장안읍,기타(쓰레기 화재등),미상,미상,미상,미상,"침구,직물류","이불(베개,시트)",기타,야외,공터
30269,0,0,0,18193,2017-08-26 11:31,경상북도,군위군,의흥면,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,창고시설,"냉장, 냉동창고"
30270,0,0,0,24579,2017-08-26 11:45,경기도,용인시수지구,죽전동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,주거,단독주택,다가구주택
30271,0,0,0,110,2017-08-26 11:50,충청남도,서천군,장항읍,"선박,항공기","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",쓰레기류,쓰레기,"선박,항공기",선박,어선
30272,0,0,0,33000,2017-08-26 11:51,서울특별시,강서구,개화동,"자동차,철도차량",미상,미상,미상,미상,미상,미상,"자동차,철도차량",자동차,승용자동차
30273,0,0,0,770,2017-08-26 12:01,경기도,안산시상록구,본오동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,승용자동차
30274,0,0,0,91,2017-08-26 12:06,강원도,강릉시,유천동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,기타,야외,기타야외
30275,0,0,0,5506,2017-08-26 12:12,제주특별자치도,서귀포시,대정읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 케이스",산업시설,공장시설,그 밖의 공업
30276,0,1,1,989,2017-08-26 12:35,경기도,고양시일산동구,중산동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,다가구주택
30277,0,0,0,2200,2017-08-26 12:59,부산광역시,금정구,노포동,"자동차,철도차량",미상,미상,미상,미상,미상,미상,"자동차,철도차량",자동차,승용자동차
30278,0,0,0,8,2017-08-26 13:01,경상북도,영덕군,영덕읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",운수자동차시설,자동차시설,카센터
30279,0,0,0,68,2017-08-26 13:17,전라남도,순천시,별량면,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",산업시설,공장시설,그 밖의 공업
30280,0,0,0,25297,2017-08-26 13:19,전라북도,전주시완산구,중화산동2가,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,주거,공동주택,아파트
30281,0,0,0,550,2017-08-26 13:21,인천광역시,중구,운서동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,"자동차,철도차량",자동차,버스
30282,0,0,0,12,2017-08-26 13:32,경상북도,포항시남구,효자동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,음식점,한식
30283,0,0,0,12,2017-08-26 13:36,서울특별시,강서구,가양동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
30284,0,0,0,50,2017-08-26 13:44,서울특별시,마포구,서교동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",기타,기타,생활서비스,음식점,한식
30285,0,0,0,1964,2017-08-26 14:14,인천광역시,서구,가좌동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,다세대주택
30286,0,0,0,322,2017-08-26 14:18,광주광역시,광산구,쌍암동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,공동주택,기타 공동주택
30287,0,0,0,1575,2017-08-26 14:22,충청남도,공주시,금흥동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",생활서비스,일상서비스,편의점
30288,0,0,0,13878,2017-08-26 14:34,충청북도,청주시상당구,가덕면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,창고시설,"냉장, 냉동창고"
30289,0,0,0,2402,2017-08-26 14:36,전라남도,고흥군,도양읍,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",농업기계,트랙터
30290,0,0,0,50,2017-08-26 14:36,서울특별시,서초구,서초동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
30291,0,0,0,3812,2017-08-26 14:37,인천광역시,남동구,만수동,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하","침구,직물류","이불(베개,시트)",주거,공동주택,다세대주택
30292,0,0,0,145,2017-08-26 14:46,경상북도,구미시,상모동,"건축,구조물",작동기기,전기적 아크(단락),미상,미상,"전기,전자","전기, 전자기기 기판",생활서비스,음식점,한식(휴게)
30293,0,0,0,711,2017-08-26 14:51,경기도,연천군,청산면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
30294,0,0,0,50,2017-08-26 14:53,서울특별시,성동구,성수동1가,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"오일,연료누설",기타,기타,산업시설,작업장,기타 작업장
30295,0,0,0,126,2017-08-26 14:59,서울특별시,송파구,신천동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,빨래삶기,"침구,직물류",의류,주거,공동주택,아파트
30296,0,0,0,1019,2017-08-26 15:47,경기도,남양주시,평내동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",집합시설,운동시설,"체육도장(태권도, 검도 등)"
30297,0,0,0,537,2017-08-26 15:56,부산광역시,사하구,괴정동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
30298,0,0,0,550,2017-08-26 16:00,경상북도,예천군,풍양면,"자동차,철도차량",작동기기,기타(작동기기),기계적 요인,정비불량,"자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,오토바이
30299,0,0,0,99,2017-08-26 16:05,서울특별시,동대문구,청량리동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
30300,0,0,0,1264,2017-08-26 16:11,경기도,성남시중원구,금광동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전선피복,주거,공동주택,다세대주택
30301,0,0,0,8630,2017-08-26 16:15,전라남도,신안군,압해읍,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
30302,0,0,0,304,2017-08-26 16:21,부산광역시,해운대구,중동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전선피복,주거,공동주택,다세대주택
30303,0,0,0,50,2017-08-26 16:33,경상남도,창원시 성산구,성주동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,"의료,복지시설",의료시설,종합병원
30304,0,0,0,22,2017-08-26 16:33,경기도,부천시,심곡동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,"판매,업무시설",판매시설,상가빌딩
30305,0,0,0,14,2017-08-26 16:35,서울특별시,강남구,역삼동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
30306,0,0,0,50,2017-08-26 16:35,서울특별시,강동구,명일동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,주거,공동주택,아파트
30307,0,0,0,84,2017-08-26 16:45,서울특별시,동작구,신대방동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,층간단락,"종이,목재,건초등",종이,"판매,업무시설",공공기관,국가 및 지방자치단체 청사
30308,0,0,0,273,2017-08-26 16:45,경상북도,경주시,서면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","종이,목재,건초등",건초,기타서비스,기타건축물,기타 건축물
30309,0,0,0,842,2017-08-26 16:45,대구광역시,동구,봉무동,"건축,구조물",미상,미상,미상,미상,합성수지,기타(합성수지),기타서비스,기타건축물,기타 건축물
30310,0,0,0,1020,2017-08-26 16:50,경상북도,경주시,석장동,"건축,구조물",미상,미상,미상,미상,미상,미상,기타서비스,기타건축물,기타 건축물
30311,0,0,0,55,2017-08-26 16:55,충청남도,서산시,음암면,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,기타,야외,기타야외
30312,0,0,0,96,2017-08-26 17:05,서울특별시,도봉구,방학동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"침구,직물류",의류,주거,공동주택,다세대주택
30313,0,0,0,185,2017-08-26 17:19,경기도,양주시,백석읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"판매,업무시설",판매시설,상가빌딩
30314,0,0,0,0,2017-08-26 17:32,강원도,홍천군,홍천읍,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
30315,0,0,0,0,2017-08-26 17:36,경상남도,함양군,안의면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
30316,0,0,0,999,2017-08-26 17:45,경기도,부천시,송내동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"전기,전자",전선피복,산업시설,공장시설,금속기계 및 기구공업
30317,0,0,0,521,2017-08-26 18:05,경기도,구리시,수택동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
30318,0,0,0,300,2017-08-26 18:14,부산광역시,해운대구,중동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
30319,0,0,0,3080,2017-08-26 18:23,경상남도,김해시,삼계동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,승용자동차
30320,0,0,0,1430,2017-08-26 18:39,충청북도,청주시상당구,남일면,"자동차,철도차량",기타,기타,기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차
30321,0,0,0,31799,2017-08-26 18:47,전라북도,진안군,백운면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,층간단락,"전기,전자",전선피복,"판매,업무시설",숙박시설,펜션
30322,0,0,0,43120,2017-08-26 18:50,전라남도,여수시,월내동,"자동차,철도차량","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",위험물등,기계유,"자동차,철도차량",건설기계,기타 건설기계
30323,0,0,0,1227,2017-08-26 19:08,대구광역시,북구,산격동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,산업시설,작업장,공업사
30324,0,5,5,2,2017-08-26 19:11,서울특별시,강서구,마곡동,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),위험물등,제2류 위험물,생활서비스,음식점,한식
30325,0,0,0,11830,2017-08-26 19:25,경기도,성남시수정구,단대동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,주거,단독주택,다가구주택
30326,0,0,0,297,2017-08-26 19:34,울산광역시,중구,태화동,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",전기적 요인,미확인단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,승용자동차
30327,0,0,0,0,2017-08-26 19:39,부산광역시,강서구,미음동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,산업시설,공장시설,제재 및 목공업
30328,0,0,0,179,2017-08-26 19:55,전라남도,영광군,홍농읍,"건축,구조물",작동기기,기타(작동기기),가스누출(폭발),가스누출(폭발),가연성가스,프로판가스,주거,공동주택,아파트
30329,0,0,0,22,2017-08-26 20:10,서울특별시,구로구,오류동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
30330,0,0,0,96,2017-08-26 20:15,강원도,춘천시,근화동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"불씨,불꽃,화원방치","전기,전자","전기, 전자기기 케이스",주거,공동주택,아파트
30331,0,0,0,2325,2017-08-26 20:24,전라북도,정읍시,이평면,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,주거,단독주택,단독주택
30332,0,0,0,0,2017-08-26 20:35,부산광역시,북구,화명동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
30333,0,1,1,33008,2017-08-26 20:57,전라남도,구례군,구례읍,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
30334,0,0,0,48,2017-08-26 21:02,서울특별시,금천구,시흥동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,"판매,업무시설",일반업무,일반빌딩
30335,0,0,0,223,2017-08-26 21:12,제주특별자치도,제주시,아라일동,"자동차,철도차량","불꽃, 불티","기타(불꽃,불티)",기타,기타,기타,기타,"자동차,철도차량",자동차,승용자동차
30336,0,0,0,100298,2017-08-26 21:29,충청남도,천안시동남구,광덕면,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,동식물시설,돈사
30337,0,0,0,9,2017-08-26 21:42,서울특별시,양천구,신정동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
30338,0,0,0,1347,2017-08-26 21:49,경기도,이천시,부발읍,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,튀김유,생활서비스,음식점,중식
30339,0,0,0,0,2017-08-26 21:56,전라남도,목포시,죽교동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
30340,0,0,0,30,2017-08-26 22:08,서울특별시,마포구,서교동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,생활서비스,음식점,간이음식점
30341,0,0,0,0,2017-08-26 22:21,부산광역시,금정구,부곡동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
30342,0,0,0,990,2017-08-26 22:53,대전광역시,서구,월평동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,주거,단독주택,단독주택
30343,0,0,0,259,2017-08-26 22:55,경기도,부천시,상동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
30344,0,0,0,347918,2017-08-26 23:22,경기도,파주시,상지석동,"건축,구조물",미상,미상,미상,미상,미상,미상,운수자동차시설,자동차시설,카센터
30345,0,0,0,3300,2017-08-26 23:51,강원도,횡성군,우천면,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,특수자동차
30346,0,0,0,440,2017-08-27 00:04,서울특별시,용산구,동자동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,공동주택,다세대주택
30347,0,0,0,110,2017-08-27 00:09,경기도,시흥시,정왕동,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",가스누출(폭발),가스누출(폭발),가연성가스,프로판가스,"자동차,철도차량",자동차,승용자동차
30348,0,0,0,28,2017-08-27 00:16,서울특별시,관악구,신림동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,생활서비스,일상서비스,일반상점
30349,0,0,0,0,2017-08-27 00:20,부산광역시,부산진구,부전동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","침구,직물류","행주, 기름걸레",생활서비스,음식점,한식
30350,0,0,0,0,2017-08-27 00:31,부산광역시,동래구,복천동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
30351,0,0,0,22,2017-08-27 00:43,서울특별시,서대문구,북가좌동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
30352,0,0,0,451,2017-08-27 00:54,서울특별시,중구,장충동2가,"건축,구조물",미상,미상,미상,미상,미상,미상,생활서비스,음식점,양식
30353,0,0,0,45225,2017-08-27 01:37,경상북도,포항시북구,죽장면,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
30354,0,0,0,857,2017-08-27 02:25,광주광역시,서구,쌍촌동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자","콘센트, 스위치류",생활서비스,음식점,횟집
30355,0,0,0,30,2017-08-27 02:34,서울특별시,도봉구,창동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
30356,0,0,0,111028,2017-08-27 02:38,경기도,고양시덕양구,고양동,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,승용자동차
30357,0,0,0,12210,2017-08-27 02:56,경상남도,양산시,어곡동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
30358,0,0,0,4125,2017-08-27 02:59,대구광역시,수성구,신매동,"자동차,철도차량",미상,미상,미상,미상,미상,미상,"자동차,철도차량",자동차,승용자동차
30359,0,0,0,8,2017-08-27 03:09,서울특별시,양천구,신정동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
30360,0,0,0,5447,2017-08-27 03:44,경기도,고양시일산서구,덕이동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,공장시설,금속기계 및 기구공업
30361,0,0,0,4596,2017-08-27 04:19,경기도,이천시,장호원읍,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,산업시설,창고시설,"냉장, 냉동창고"
30362,0,0,0,2322,2017-08-27 06:10,대구광역시,달성군,다사읍,"건축,구조물",미상,미상,미상,미상,쓰레기류,쓰레기,생활서비스,일상서비스,일반상점
30363,0,0,0,382,2017-08-27 06:12,광주광역시,서구,치평동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,"판매,업무시설",일반업무,일반회사
30364,0,0,0,9887,2017-08-27 06:44,대구광역시,수성구,시지동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,공동주택,아파트
30365,0,0,0,84,2017-08-27 07:07,울산광역시,남구,달동,"건축,구조물",작동기기,전기적 아크(단락),미상,미상,"전기,전자",전자기기 부속품,생활서비스,오락시설,PC방(인터넷게임제공업)
30366,0,0,0,954,2017-08-27 07:18,경기도,오산시,원동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,음식점,한식
30367,0,0,0,11,2017-08-27 07:29,서울특별시,금천구,독산동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
30368,0,1,1,28384,2017-08-27 08:13,전라남도,나주시,노안면,"건축,구조물",미상,미상,방화의심,방화의심,미상,미상,기타서비스,기타건축물,기타 건축물
30369,0,0,0,858,2017-08-27 08:27,경기도,연천군,백학면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",산업시설,동식물시설,우사
30370,0,0,0,22000,2017-08-27 08:59,울산광역시,울주군,삼남면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",건설기계,굴삭기
30371,0,0,0,204,2017-08-27 09:04,전라북도,김제시,백산면,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",주거,단독주택,단독주택
30372,0,0,0,9,2017-08-27 09:33,경상북도,영덕군,영덕읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",합성수지,"플라스틱, PVC, 비닐, 장판","판매,업무시설",일반업무,기타 일반업무시설
30373,0,0,0,1925,2017-08-27 09:44,서울특별시,동작구,대방동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타서비스,기타건축물,기타 건축물
30374,0,0,0,385,2017-08-27 09:56,전라남도,목포시,대양동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",위험물등,기계유,"자동차,철도차량",자동차,소형 승합차
30375,0,1,1,26148,2017-08-27 10:07,서울특별시,성북구,안암동4가,"건축,구조물",미상,미상,부주의,음식물 조리중,식품,튀김유,주거,단독주택,다가구주택
30376,0,0,0,925,2017-08-27 10:53,경기도,남양주시,평내동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,야적장
30377,0,0,0,165,2017-08-27 10:55,서울특별시,강남구,삼성동,"자동차,철도차량","담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치","자동차,철도차량,선박,항공기",좌석시트,"자동차,철도차량",자동차,화물자동차
30378,0,0,0,0,2017-08-27 11:10,경상남도,창원시 진해구,경화동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",나무,기타,야외,기타야외
30379,0,0,0,16500,2017-08-27 11:26,충청남도,보령시,대천동,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",교통사고,교통사고,"자동차,철도차량,선박,항공기",휘발유,"자동차,철도차량",자동차,승용자동차
30380,0,1,1,7440,2017-08-27 11:33,전라북도,정읍시,수성동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 케이스",생활서비스,일상서비스,기타 일상서비스
